customer_id,first_name,last_name,dob,gender,sin,phone,email,occupation,income_bracket,customer_segment,acquisition_channel,location_id,created_at,is_active
173,Dana,Watts,1941-04-05,Male,***-***-3086,1-482-537-3350,laura23@example.org,Student,<30K,Mass Market,Mobile App,51,2018-09-20,True
174,Timothy,Krause,1985-03-14,Male,***-***-4762,171-382-8673,mward@example.com,Manager,200K+,High Net Worth,Online,90,2020-08-28,True
175,Scott,Richardson,1951-08-11,Male,***-***-1256,+1 (643) 093-0145,sanderson@example.net,Manager,100K-200K,Emerging Affluent,Branch,76,2015-09-15,True
176,Ruth,Terry,1947-03-23,Male,***-***-8191,766.918.7239,matthewnelson@example.com,Manager,30K-60K,Mass Market,Online,244,2016-10-10,True
177,Kelly,Buchanan,2001-03-19,Female,***-***-6224,738-805-9934,valeriehaney@example.com,Lawyer,<30K,Mass Market,Online,223,2018-03-01,True
178,Jorge,Robinson,1966-11-08,Male,***-***-5508,666 047 5895,kinganthony@example.com,Engineer,30K-60K,Mass Market,Online,202,2018-06-21,True
179,Brittney,Ramirez,2001-11-29,Non-binary,***-***-7244,367.195.7447,rwagner@example.org,Construction Worker,100K-200K,Emerging Affluent,Online,229,2016-01-22,True
180,Cynthia,Key,1984-03-25,Female,***-***-5927,1 (498) 665-2279,ryanhamilton@example.org,Business Owner,<30K,Mass Market,Referral,169,2018-04-13,True
181,Todd,Jones,2006-06-28,Male,***-***-4331,1 (907) 439-6844,kbrown@example.net,Retail Worker,60K-100K,Emerging Affluent,Online,166,2015-02-22,True
182,Alicia,Schultz,1963-05-14,Female,***-***-1647,(619) 070-5732 x606,markturner@example.org,Business Owner,<30K,Mass Market,Branch,245,2020-11-18,True
183,Stephen,Reed,1941-11-06,Male,***-***-1251,(753) 299-7708,wmelton@example.net,Manager,60K-100K,Mass Market,Mobile App,240,2018-12-23,True
184,Michele,Harding,1979-05-28,Male,***-***-4921,914 216 8132,blackapril@example.com,Doctor,200K+,Private Banking,Branch,123,2017-06-14,True
185,Lisa,Santos,1968-11-22,Female,***-***-2615,(430) 434-6003,dunnchristopher@example.com,Construction Worker,60K-100K,Mass Market,Mobile App,171,2016-09-02,True
186,Sarah,Martin,1993-09-25,Female,***-***-3390,184-265-0700,gabriella70@example.net,Engineer,30K-60K,Mass Market,Branch,200,2016-02-20,True
187,John,Bowen,1988-10-22,Female,***-***-9180,1 (562) 833-5696,theodoremarquez@example.com,Doctor,30K-60K,Mass Market,Referral,226,2018-04-27,True
188,Daniel,Brewer,1952-05-27,Male,***-***-6770,733-489-0659,jamiewalker@example.com,Nurse,100K-200K,High Net Worth,Branch,190,2018-05-01,True
189,Susan,Morris,1946-08-19,Male,***-***-2217,140.247.1511,tmartin@example.net,Business Owner,100K-200K,High Net Worth,Referral,246,2018-10-22,True
190,Tom,Logan,1947-08-06,Male,***-***-8471,1-457-722-2059,edwardsbenjamin@example.net,Retail Worker,<30K,Mass Market,Branch,214,2020-09-26,True
191,Melissa,Smith,1962-07-06,Female,***-***-1194,(473) 111-3013 x094,wthompson@example.net,Engineer,60K-100K,Mass Market,Online,121,2019-10-12,True
192,Wendy,Barnes,1941-08-16,Female,***-***-3937,1 (429) 505-5353,bshah@example.org,Teacher,30K-60K,Mass Market,Mobile App,185,2018-04-25,True
193,Lisa,Carter,1987-12-09,Male,***-***-7112,(457) 210-2922 x269,ugilbert@example.com,Truck Driver,30K-60K,Mass Market,Online,113,2015-06-08,False
194,Gary,Carter,1971-10-21,Female,***-***-1519,(478) 950-8439 x246,larry16@example.net,Teacher,30K-60K,Mass Market,Online,147,2021-08-23,True
195,Tyler,Mills,1989-01-29,Male,***-***-6427,(121) 506-7383 x137,clarkkenneth@example.org,Lawyer,<30K,Mass Market,Mobile App,75,2017-05-04,True
196,Stanley,Moody,1978-06-20,Female,***-***-5441,(540) 973-5319,othompson@example.org,Engineer,100K-200K,High Net Worth,Mobile App,226,2016-11-02,False
197,Kimberly,Knox,1980-07-14,Male,***-***-4394,1 (425) 404-1022,ktorres@example.org,Lawyer,100K-200K,Emerging Affluent,Branch,233,2015-08-30,True
198,Danielle,Brooks,1965-03-25,Female,***-***-9856,568 059 5685,natasha07@example.net,Retail Worker,100K-200K,Emerging Affluent,Online,240,2016-06-18,True
199,Carmen,Dyer,1969-01-17,Male,***-***-8161,(202) 616-8271 x264,reginaanderson@example.org,Manager,200K+,Private Banking,Mobile App,138,2015-10-07,True
200,Madeline,Walker,1992-11-08,Female,***-***-8381,(584) 927-6996,vhart@example.net,Software Developer,60K-100K,Emerging Affluent,Branch,192,2016-01-08,False
201,Valerie,Boyd,1954-02-18,Female,***-***-5037,848.715.0202,melendezstacey@example.net,Student,30K-60K,Mass Market,Branch,119,2018-11-29,True
202,Ryan,Reed,1968-11-15,Male,***-***-1085,(131) 793-9051,johnsondana@example.org,Accountant,60K-100K,Emerging Affluent,Online,245,2020-11-21,True
203,Bruce,Jackson,1957-01-11,Male,***-***-1430,501-692-8687,tony57@example.net,Teacher,<30K,Mass Market,Online,74,2020-10-22,True
204,Rachel,Hughes,1979-06-18,Female,***-***-4977,1 (626) 424-9098,jperry@example.org,Lawyer,100K-200K,Emerging Affluent,Online,226,2018-02-02,True
205,Robyn,Evans,1945-04-21,Male,***-***-7899,227-003-4336 x941,jamesthomas@example.net,Accountant,<30K,Mass Market,Online,70,2017-06-03,True
206,Jennifer,Carter,1965-02-15,Male,***-***-3219,709-795-4418,paulpena@example.com,Accountant,100K-200K,Emerging Affluent,Branch,152,2015-03-26,True
207,Jennifer,Adams,1952-01-20,Female,***-***-3230,1 (145) 661-3458,tranwyatt@example.net,Accountant,60K-100K,Emerging Affluent,Branch,228,2017-08-12,True
208,Jerry,Munoz,1986-11-20,Female,***-***-9044,1 (888) 440-8288,tbaker@example.com,Lawyer,30K-60K,Mass Market,Referral,134,2019-06-25,True
209,Kimberly,Serrano,1983-01-29,Female,***-***-9939,309-313-9232 x495,shane17@example.org,Nurse,100K-200K,Emerging Affluent,Referral,191,2020-08-05,True
210,Steven,Mclaughlin,1978-04-11,Female,***-***-2133,648.176.9517,amberadams@example.org,Business Owner,60K-100K,Emerging Affluent,Mobile App,155,2017-03-22,True
211,Michael,Lamb,1995-07-12,Male,***-***-7176,738-319-5354 x213,shieldsjason@example.com,Teacher,<30K,Mass Market,Online,204,2018-08-25,True
212,Walter,Sharp,1976-04-21,Female,***-***-6890,769-779-8894,jeromehall@example.org,Student,30K-60K,Mass Market,Mobile App,188,2015-09-27,True
213,Gregory,Salas,1965-06-23,Male,***-***-1725,1 (795) 947-1572,michaelthompson@example.net,Lawyer,100K-200K,Emerging Affluent,Mobile App,224,2019-03-30,True
214,Judy,Yoder,1991-04-18,Male,***-***-4637,912-947-5911,wsmith@example.net,Doctor,200K+,High Net Worth,Referral,193,2019-12-29,True
215,James,Williams,1946-01-05,Female,***-***-9199,681-197-3095,xwashington@example.com,Nurse,60K-100K,Mass Market,Branch,57,2019-12-04,True
216,Lori,Allen,1992-05-22,Female,***-***-6707,692-459-8403 x192,wendyblevins@example.net,Accountant,30K-60K,Mass Market,Branch,103,2019-02-14,True
217,Christopher,Bradley,1970-07-25,Male,***-***-1732,622-439-2887 x829,gina00@example.org,Construction Worker,30K-60K,Mass Market,Referral,56,2018-06-01,True
218,Jeffrey,Morrison,1953-09-09,Male,***-***-3858,377.612.5997,jacob67@example.net,Doctor,60K-100K,Emerging Affluent,Branch,194,2018-12-16,True
219,Hunter,Thomas,2005-10-25,Female,***-***-7481,1-222-904-0026,herrerakelly@example.net,Engineer,60K-100K,Emerging Affluent,Referral,101,2021-03-15,True
220,Megan,Cruz,1968-05-28,Female,***-***-2025,(453) 207-7543 x066,mikehall@example.net,Lawyer,30K-60K,Mass Market,Branch,188,2021-09-22,True
221,Jesse,Rodriguez,1999-03-24,Female,***-***-6134,(178) 122-3830,sholder@example.net,Lawyer,30K-60K,Mass Market,Online,151,2021-02-03,True
222,Gwendolyn,Meadows,1957-08-06,Female,***-***-5873,217.353.8158,sdiaz@example.com,Government Employee,30K-60K,Mass Market,Online,72,2021-09-19,True
223,Jeffrey,Eaton,1954-11-09,Male,***-***-7364,583.538.6882,nmorgan@example.com,Truck Driver,30K-60K,Mass Market,Online,198,2016-02-10,True
224,Amanda,Nelson,1964-02-11,Non-binary,***-***-3733,1 (586) 903-2212,ylove@example.org,Software Developer,30K-60K,Mass Market,Branch,98,2017-05-05,True
225,Matthew,Turner,1953-01-26,Male,***-***-7290,1-526-810-3347,jennifer36@example.net,Doctor,60K-100K,Mass Market,Online,177,2018-05-24,True
226,Benjamin,Garcia,1987-07-16,Female,***-***-4613,499 675 4957,angelicanichols@example.com,Accountant,60K-100K,Emerging Affluent,Branch,108,2017-01-25,True
227,Joshua,Anthony,1973-08-02,Female,***-***-2854,(261) 210-5925,carolinefuller@example.org,Lawyer,30K-60K,Mass Market,Branch,249,2019-04-01,True
228,Meredith,Le,1979-02-09,Male,***-***-4580,229-215-9649,andrew29@example.com,Truck Driver,200K+,Private Banking,Branch,218,2017-11-07,True
229,Anita,Elliott,1961-10-21,Female,***-***-8193,785-818-1414 x076,gina63@example.org,Business Owner,30K-60K,Mass Market,Mobile App,249,2016-11-28,True
230,Brian,Austin,1957-11-19,Female,***-***-8015,(892) 005-8421 x425,fisherjoseph@example.com,Nurse,30K-60K,Mass Market,Online,103,2017-12-03,True
231,Candice,Rose,1977-09-03,Male,***-***-5794,(664) 831-0011,kimberlybarnett@example.com,Accountant,100K-200K,Emerging Affluent,Online,182,2015-09-22,False
232,Tracey,Clark,2007-08-22,Female,***-***-5543,(308) 383-5565 x470,kelseyking@example.org,Business Owner,60K-100K,Mass Market,Referral,230,2018-09-27,True
233,Brian,Oliver,2008-02-03,Female,***-***-9019,1 (789) 775-0374,tbell@example.net,Nurse,30K-60K,Mass Market,Online,119,2021-10-05,True
234,Gregory,Hart,2002-11-21,Male,***-***-5558,1-865-999-1344,hcalhoun@example.com,Student,30K-60K,Mass Market,Mobile App,145,2019-11-22,True
235,Todd,Young,1951-06-02,Male,***-***-8511,250 537 9595,xward@example.com,Retired,60K-100K,Emerging Affluent,Referral,142,2020-12-21,True
236,Timothy,Johnston,1947-08-07,Female,***-***-6289,1-811-458-4711,thomasyoung@example.com,Business Owner,100K-200K,High Net Worth,Branch,191,2018-12-11,True
237,Deborah,Cook,1942-08-17,Male,***-***-2631,(857) 246-3429,richardsonmadeline@example.net,Retired,60K-100K,Mass Market,Referral,168,2019-06-12,True
238,Gina,Rodriguez,1951-12-12,Male,***-***-3161,281.117.7670,abaker@example.com,Government Employee,100K-200K,Emerging Affluent,Online,91,2018-02-10,True
239,Kenneth,Figueroa,1943-10-08,Female,***-***-3711,576-352-6528 x177,evanskelly@example.com,Engineer,100K-200K,Emerging Affluent,Online,129,2015-06-12,True
240,Andrea,Cook,2003-10-21,Male,***-***-2276,(928) 750-6825,huntermegan@example.com,Nurse,100K-200K,Emerging Affluent,Online,183,2020-08-24,True
241,Amanda,Boyer,1975-09-11,Male,***-***-3165,(819) 564-1450,michaelayers@example.com,Software Developer,<30K,Mass Market,Branch,149,2020-02-04,True
242,Mario,Williams,1955-09-11,Male,***-***-3181,625-049-4014,nlopez@example.org,Retired,100K-200K,Emerging Affluent,Mobile App,87,2017-04-13,True
243,David,Anderson,1949-11-21,Male,***-***-3480,1-213-279-4821,sarah89@example.net,Government Employee,60K-100K,Emerging Affluent,Online,226,2018-11-05,True
244,Makayla,Price,1972-04-29,Female,***-***-6759,(238) 965-9567,gwendolyn26@example.com,Truck Driver,30K-60K,Mass Market,Branch,86,2018-04-14,True
245,Dawn,Thompson,1974-12-10,Male,***-***-1439,113-835-1390 x087,diazjessica@example.org,Business Owner,60K-100K,Mass Market,Mobile App,128,2017-11-22,True
246,Alicia,Burke,1999-12-09,Female,***-***-4921,109-445-4817 x278,michaelwright@example.org,Software Developer,60K-100K,Mass Market,Online,112,2020-05-01,True
247,Diana,Lawrence,1982-07-22,Female,***-***-3162,1 (846) 320-0471,christopherhorne@example.org,Truck Driver,60K-100K,Emerging Affluent,Mobile App,196,2021-05-01,True
248,Adam,Brown,1985-08-26,Male,***-***-2106,(474) 833-1290,leejames@example.net,Engineer,60K-100K,Mass Market,Branch,61,2017-03-19,False
249,Rebecca,Griffin,1957-03-12,Female,***-***-7939,464-197-4531 x461,andrew37@example.org,Student,100K-200K,Emerging Affluent,Online,214,2019-05-18,True
250,Kristie,Robinson,1970-05-16,Male,***-***-3545,473 586 7161,mcmahonnatalie@example.com,Doctor,60K-100K,Mass Market,Branch,201,2018-12-10,True
251,Robert,Woods,1982-08-01,Female,***-***-4909,484 133 3213,torresangel@example.com,Engineer,100K-200K,Emerging Affluent,Branch,162,2018-06-15,True
252,Zachary,Hester,1958-04-11,Male,***-***-1207,+1 (666) 683-2856,hannagregory@example.org,Student,60K-100K,Mass Market,Branch,53,2020-08-23,True
253,Christopher,Reed,1946-09-28,Male,***-***-3079,798.689.6591,smithtammy@example.org,Student,200K+,Private Banking,Referral,119,2016-01-19,True
254,Bridget,Hill,1969-03-08,Female,***-***-5308,681 436 5120,richmondtammy@example.net,Student,<30K,Mass Market,Mobile App,211,2017-05-14,True
255,John,Arnold,1989-04-24,Male,***-***-5179,949-856-8424,jennifer65@example.com,Construction Worker,60K-100K,Mass Market,Branch,197,2015-10-30,True
256,April,White,1965-05-30,Male,***-***-1753,+1 (309) 495-9062,kmorris@example.com,Software Developer,<30K,Mass Market,Online,89,2015-04-05,True
257,Douglas,Sutton,1987-08-29,Female,***-***-4678,(766) 758-1690 x295,itorres@example.net,Retail Worker,200K+,Private Banking,Branch,235,2018-02-20,True
258,David,Benson,1981-10-20,Male,***-***-4656,1 (854) 108-4014,mannaaron@example.net,Construction Worker,100K-200K,Emerging Affluent,Online,62,2017-03-18,False
259,Jennifer,Pope,1949-03-10,Male,***-***-8483,1-317-946-0580,rubiorebecca@example.net,Engineer,<30K,Mass Market,Online,125,2017-07-29,True
260,Christopher,Rasmussen,1951-12-16,Female,***-***-4201,268.434.2967,carrgloria@example.org,Student,30K-60K,Mass Market,Mobile App,245,2019-02-04,True
261,Shane,Lynch,1966-11-13,Female,***-***-1157,(469) 292-4396,markwheeler@example.com,Retail Worker,30K-60K,Mass Market,Branch,219,2021-08-31,True
262,Robert,Sherman,1959-06-10,Male,***-***-1981,(688) 653-0891 x482,quinnandrea@example.net,Nurse,60K-100K,Mass Market,Referral,74,2018-06-21,True
263,Barry,Elliott,1962-10-31,Male,***-***-2391,928.168.9971,edward71@example.net,Lawyer,30K-60K,Mass Market,Branch,85,2019-04-09,True
264,Anthony,Romero,2005-02-26,Male,***-***-5778,183-114-3216 x065,daniel86@example.com,Accountant,30K-60K,Mass Market,Mobile App,151,2019-03-19,True
265,James,Shelton,2007-02-07,Male,***-***-2785,115.722.4073,perezbridget@example.com,Nurse,60K-100K,Mass Market,Branch,166,2020-03-06,True
266,Samantha,Clayton,1952-02-22,Male,***-***-5341,1 (597) 660-7804,millertyler@example.net,Business Owner,30K-60K,Mass Market,Branch,91,2016-04-30,True
267,Steven,White,1945-06-29,Female,***-***-3430,423-559-4464 x469,davisjennifer@example.org,Teacher,30K-60K,Mass Market,Referral,142,2017-04-27,True
268,Christopher,Anderson,2002-05-22,Female,***-***-8408,543-587-1776,ncarey@example.org,Doctor,<30K,Mass Market,Referral,114,2016-08-13,True
269,Matthew,Hanson,1961-12-21,Female,***-***-4641,+1 (735) 303-1903,opadilla@example.org,Nurse,<30K,Mass Market,Branch,153,2017-12-19,True
270,Adrian,Edwards,1987-04-07,Female,***-***-1357,(895) 131-7732 x014,garrettgonzalez@example.net,Teacher,60K-100K,Emerging Affluent,Branch,216,2017-12-08,True
271,Travis,Heath,1944-12-23,Male,***-***-8552,(722) 993-2958,ayerskrista@example.com,Engineer,<30K,Mass Market,Branch,197,2016-01-24,True
272,Melissa,Wright,1979-08-02,Male,***-***-4066,(766) 950-7812,jessica53@example.com,Accountant,60K-100K,Mass Market,Branch,89,2016-01-05,True
273,Natalie,Graham,1957-10-02,Female,***-***-1999,137-652-9786,lauragriffin@example.com,Teacher,60K-100K,Mass Market,Branch,86,2015-09-26,True
274,Stacy,Anderson,1943-08-09,Female,***-***-1319,(401) 183-2622,gonzalesdonna@example.com,Truck Driver,60K-100K,Emerging Affluent,Referral,142,2017-07-09,True
275,Dana,Klein,1979-04-06,Male,***-***-1427,+1 (111) 327-6612,palmerdavid@example.org,Retail Worker,100K-200K,Emerging Affluent,Online,58,2015-04-11,True
276,Jennifer,Goodwin,1993-11-19,Female,***-***-4813,549-935-0859,rachel50@example.net,Nurse,100K-200K,High Net Worth,Branch,219,2018-04-04,True
277,Barry,Miller,1952-03-08,Female,***-***-7363,795-754-9441 x521,donnahernandez@example.net,Retail Worker,60K-100K,Emerging Affluent,Mobile App,95,2020-01-17,True
278,Anne,Sutton,1977-01-26,Male,***-***-6761,(284) 826-5258 x212,gonzalezmartha@example.net,Lawyer,60K-100K,Emerging Affluent,Online,195,2015-04-22,False
279,Matthew,Simon,2001-09-11,Male,***-***-1621,1-627-614-5105,kmckenzie@example.com,Teacher,100K-200K,High Net Worth,Branch,205,2016-05-12,True
280,Alexander,Hamilton,1980-04-20,Male,***-***-3907,411-675-9568,ryangardner@example.com,Government Employee,60K-100K,Mass Market,Mobile App,133,2019-06-16,True
281,John,Estrada,2000-07-28,Female,***-***-6978,1 (136) 355-4184,millerchad@example.com,Teacher,<30K,Mass Market,Online,220,2017-06-02,True
282,Jennifer,Johnson,1972-12-04,Female,***-***-8982,+1 (615) 389-2451,ahiggins@example.com,Retired,<30K,Mass Market,Branch,232,2019-10-02,False
283,Julie,Farrell,1979-01-27,Female,***-***-3872,+1 (936) 142-4397,mauricemcdowell@example.org,Truck Driver,60K-100K,Emerging Affluent,Branch,227,2015-06-11,True
284,Erin,Fernandez,1953-02-18,Female,***-***-1530,912.738.9817,kevin76@example.net,Nurse,30K-60K,Mass Market,Online,207,2018-05-06,True
285,Jacob,Hansen,1973-10-22,Male,***-***-6234,919-132-0723,mendozajessica@example.net,Nurse,60K-100K,Emerging Affluent,Online,73,2019-11-21,True
286,Stephanie,Simon,1960-07-09,Male,***-***-2110,396 078 5147,armstrongbrian@example.org,Retail Worker,60K-100K,Emerging Affluent,Branch,78,2020-11-10,True
287,Cody,Allen,1962-02-24,Male,***-***-7204,757-409-3756 x826,rebeccarivers@example.com,Retail Worker,<30K,Mass Market,Online,76,2017-02-21,True
288,Evan,Taylor,1964-02-22,Male,***-***-1547,958.680.2165,henryandrew@example.net,Accountant,100K-200K,High Net Worth,Branch,117,2019-07-13,False
289,Abigail,Sanchez,1991-05-14,Female,***-***-2525,1 (400) 698-1682,monique53@example.net,Retail Worker,<30K,Mass Market,Online,208,2016-03-10,True
290,Jacqueline,Garcia,1982-01-01,Male,***-***-1877,(234) 475-8644 x979,angelamunoz@example.net,Teacher,60K-100K,Mass Market,Branch,99,2015-06-14,True
291,Diana,Evans,1963-09-06,Male,***-***-2571,132-589-9615 x402,katelynmoreno@example.com,Engineer,60K-100K,Emerging Affluent,Online,191,2021-09-19,True
292,Christy,Stanley,1976-02-13,Female,***-***-8869,127 704 3964,brian66@example.net,Manager,30K-60K,Mass Market,Branch,103,2019-03-18,True
293,John,Perry,2002-09-15,Male,***-***-9013,1-152-986-7130,mjackson@example.com,Government Employee,30K-60K,Mass Market,Referral,74,2021-07-27,True
294,Kim,Parker,1978-03-23,Male,***-***-8204,235 033 1523,fwade@example.net,Software Developer,30K-60K,Mass Market,Branch,119,2019-01-24,True
295,Sarah,Figueroa,1966-04-10,Female,***-***-7782,832.092.6553,hcox@example.com,Construction Worker,30K-60K,Mass Market,Online,192,2018-10-26,True
296,Christopher,Martin,1944-04-01,Female,***-***-4860,+1 (364) 507-0250,harrisonbrett@example.org,Software Developer,30K-60K,Mass Market,Branch,152,2017-04-19,True
297,Kimberly,Riley,2005-01-18,Female,***-***-3415,(410) 876-9706,mvaldez@example.com,Teacher,60K-100K,Emerging Affluent,Mobile App,165,2016-12-08,True
298,Karen,Beasley,1965-04-23,Male,***-***-8133,105.787.5555,imyers@example.org,Manager,200K+,High Net Worth,Mobile App,211,2016-05-20,True
299,Colleen,Allen,1963-06-19,Male,***-***-7510,941 441 0454,katherinejohns@example.org,Doctor,60K-100K,Mass Market,Branch,121,2019-03-20,True
300,Roger,Tanner,1948-10-23,Female,***-***-2843,197.352.4824,hilljonathan@example.org,Truck Driver,100K-200K,High Net Worth,Branch,196,2020-04-07,True
301,Timothy,Evans,1991-12-14,Male,***-***-5687,(645) 821-7470 x629,bakerjoan@example.org,Business Owner,100K-200K,High Net Worth,Online,139,2015-03-19,True
302,Joanna,Logan,1959-06-22,Male,***-***-7602,538.346.8478,joshuasmith@example.com,Nurse,30K-60K,Mass Market,Online,225,2017-10-11,True
303,Jeffery,Blanchard,1968-08-31,Female,***-***-5400,979 264 8308,gwendolyngonzalez@example.org,Government Employee,<30K,Mass Market,Online,137,2017-01-07,True
